"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"FRLMAdverseDrugReaction.header.participant[x].participantOrganisation","FRLMAdverseDrugReaction.header.participant[x].participantOrganisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMOrganisation {[]} {[]}
","Le participant est une organisation","Le participant est une organisation","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.participant[x].participantOrganisation",0,*,"",""
"FRLMAdverseDrugReaction.header.participant[x].participantDevice","FRLMAdverseDrugReaction.header.participant[x].participantDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMDevice {[]} {[]}
","Le participant est un système","Le participant est un système","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.participant[x].participantDevice",0,*,"",""
"FRLMAdverseDrugReaction.header.informant","FRLMAdverseDrugReaction.header.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMInformant {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.informant",0,*,"",""
"FRLMAdverseDrugReaction.header.date","FRLMAdverseDrugReaction.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.date",0,1,"",""
"FRLMAdverseDrugReaction.header.status","FRLMAdverseDrugReaction.header.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Statut","Statut","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.status",0,1,"",""
"FRLMAdverseDrugReaction.header.source","FRLMAdverseDrugReaction.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.source",0,1,"",""
"FRLMAdverseDrugReaction.header.language","FRLMAdverseDrugReaction.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.language",0,1,"",""
"FRLMAdverseDrugReaction.adverseDrugReactionType","FRLMAdverseDrugReaction.adverseDrugReactionType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'effet indésirable","Type d'effet indésirable","","","","","","","","","",,"required","Type d'effet indésirable provenant du jdv-origine-effet-indesirable-cisis","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-origine-effet-indesirable-cisis|20260716085851","",,,,"FRLMAdverseDrugReaction.adverseDrugReactionType",1,1,"",""
"FRLMAdverseDrugReaction.detected","FRLMAdverseDrugReaction.detected","","","",0,1,"","","","dateTime {[]} {[]}
","Date de détection de l'effet indésirable","Date de détection de l'effet indésirable","","","","","","","","","",,,,,"",,,,"FRLMAdverseDrugReaction.detected",0,1,"",""
"FRLMAdverseDrugReaction.value","FRLMAdverseDrugReaction.value","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Valeur de l'observation","Valeur de l'observation","","","","","","","","","",,,,,"",,,,"FRLMAdverseDrugReaction.value",1,1,"",""
"FRLMAdverseDrugReaction.medicationAdministration","FRLMAdverseDrugReaction.medicationAdministration","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMMedicationAdministration {[]} {[]}
","Médicament, substance incriminée, posologie","Médicament, substance incriminée, posologie","","","","","","","","","",,,,,"",,,,"FRLMAdverseDrugReaction.medicationAdministration",1,1,"",""
"FRLMAdverseDrugReaction.reaction","FRLMAdverseDrugReaction.reaction","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMCondition {[]} {[]}
","Réaction observée","Réaction observée","","","","","","","","","",,,,,"",,,,"FRLMAdverseDrugReaction.reaction",0,*,"",""
"FRLMAdverseDrugReaction.causalityAssessment","FRLMAdverseDrugReaction.causalityAssessment","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Imputabilité","Imputabilité","","","","","","","","","",,"required","Niveau d'imputabilité provenant du jdv-imputabilite-cisis","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-imputabilite-cisis|20260716085851","",,,,"FRLMAdverseDrugReaction.causalityAssessment",0,1,"",""
"FRLMAdverseDrugReaction.severity","FRLMAdverseDrugReaction.severity","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Gravité","Gravité","","","","","","","","","",,"required","Gravité provenant du jdv-gravite-cisis","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-gravite-cisis|20260716085852","",,,,"FRLMAdverseDrugReaction.severity",1,1,"",""
"FRLMAdverseDrugReaction.outcome","FRLMAdverseDrugReaction.outcome","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Évolution de l'effet indésirable","Évolution de l'effet indésirable","","","","","","","","","",,"required","Évolution de l'effet indésirable provenant du jdv-evolution-cisis","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-evolution-cisis|20260716085852","",,,,"FRLMAdverseDrugReaction.outcome",0,1,"",""
