"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"FRLMProcedure.header.language","FRLMProcedure.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.language",0,1,"",""
"FRLMProcedure.code","FRLMProcedure.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de l'acte","Code de l'acte","","","","","","","","","",,"required","CCAM (1.2.250.1.215.300.1)","","",,,,"FRLMProcedure.code",1,1,"",""
"FRLMProcedure.procedureDate[x]","FRLMProcedure.procedureDate[x]","","","",1,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}","Période de l'acte. Si Period : porte la date de début et de fin de l'acte.","Période de l'acte. Si Period : porte la date de début et de fin de l'acte.","","","","","","","","","",,,,,"",,,,"FRLMProcedure.procedureDate[x]",1,1,"",""
"FRLMProcedure.priority","FRLMProcedure.priority","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Priorité","Priorité","","","","","","","","","",,"required","jdv-hl7-v3-ActPriority-cisis (2.16.840.1.113883.1.11.16866) ou autre JDV","","",,,,"FRLMProcedure.priority",0,1,"",""
"FRLMProcedure.bodySite","FRLMProcedure.bodySite","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMBodyStructure {[]} {[]}
","localisation anatomique. Le code de la localisation doit être issu de SNOMED CT (2.16.840.1.113883.6.96)","localisation anatomique. Le code de la localisation doit être issu de SNOMED CT (2.16.840.1.113883.6.96)","","","","","","","","","",,,,,"",,,,"FRLMProcedure.bodySite",0,1,"",""
"FRLMProcedure.approachSiteCode","FRLMProcedure.approachSiteCode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Voie d’abord","Voie d’abord","","","","","","","","","",,"required","SNOMED CT (2.16.840.1.113883.6.96)","","",,,,"FRLMProcedure.approachSiteCode",0,1,"",""
"FRLMProcedure.difficulty","FRLMProcedure.difficulty","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Difficulté","Difficulté","","","","","","","","","",,,,,"",,,,"FRLMProcedure.difficulty",0,1,"",""
"FRLMProcedure.reason[x]","FRLMProcedure.reason[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMCondition {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMObservation {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMProcedure {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMEncounter {[]} {[]}","Motif de l’acte.
- motif codé (spécifique à un  contexte)
- motif : un problème
- motif : une observation
- motif : un acte
- motif : une rencontre (consultation, etc…)","Motif de l’acte.
- motif codé (spécifique à un  contexte)
- motif : un problème
- motif : une observation
- motif : un acte
- motif : une rencontre (consultation, etc…)","","","","","","","","","",,,,,"",,,,"FRLMProcedure.reason[x]",0,*,"",""
"FRLMProcedure.outcome","FRLMProcedure.outcome","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Résultat immédiat de l'acte (succès, échec, ...). Ne concerne pas l'évaluation sur une période plus longue.","Résultat immédiat de l'acte (succès, échec, ...). Ne concerne pas l'évaluation sur une période plus longue.","","","","","","","","","",,,,,"",,,,"FRLMProcedure.outcome",0,1,"",""
"FRLMProcedure.complication","FRLMProcedure.complication","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Complication survenue pendant l'acte ou immédiatement après uniquement.","Complication survenue pendant l'acte ou immédiatement après uniquement.","","","","","","","","","",,"preferred","(preferred): ICD-10, SNOMED CT","","",,,,"FRLMProcedure.complication",0,*,"",""
"FRLMProcedure.deviceUsed","FRLMProcedure.deviceUsed","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMDevice {[]} {[]}
","Dispositif médical utilisé pendant l'acte","Dispositif médical utilisé pendant l'acte","","","","","","","","","",,,,,"",,,,"FRLMProcedure.deviceUsed",0,*,"",""
"FRLMProcedure.focalDevice","FRLMProcedure.focalDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMDevice {[]} {[]}
","Dispositif implanté, retiré ou manipulé chez le patient (étalonnage, remplacement de la batterie, pose d'une prothèse, fixation d'un système de drainage des plaies par aspiration, etc.).","Dispositif implanté, retiré ou manipulé chez le patient (étalonnage, remplacement de la batterie, pose d'une prothèse, fixation d'un système de drainage des plaies par aspiration, etc.).","","","","","","","","","",,,,,"",,,,"FRLMProcedure.focalDevice",0,*,"",""
"FRLMProcedure.note","FRLMProcedure.note","","","",0,1,"","","","string {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"FRLMProcedure.note",0,1,"",""
