"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"FRLMPregnancyHistory.header.participant[x].participantProfessional","FRLMPregnancyHistory.header.participant[x].participantProfessional","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMHealthProfessional {[]} {[]}
","Le participant est un professionnel de santé","Le participant est un professionnel de santé","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.participant[x].participantProfessional",0,*,"",""
"FRLMPregnancyHistory.header.participant[x].participantOrganisation","FRLMPregnancyHistory.header.participant[x].participantOrganisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMOrganisation {[]} {[]}
","Le participant est une organisation","Le participant est une organisation","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.participant[x].participantOrganisation",0,*,"",""
"FRLMPregnancyHistory.header.participant[x].participantDevice","FRLMPregnancyHistory.header.participant[x].participantDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMDevice {[]} {[]}
","Le participant est un système","Le participant est un système","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.participant[x].participantDevice",0,*,"",""
"FRLMPregnancyHistory.header.informant","FRLMPregnancyHistory.header.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMInformant {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.informant",0,*,"",""
"FRLMPregnancyHistory.header.date","FRLMPregnancyHistory.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.date",0,1,"",""
"FRLMPregnancyHistory.header.status","FRLMPregnancyHistory.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Statut","Statut","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.status",0,1,"",""
"FRLMPregnancyHistory.header.source","FRLMPregnancyHistory.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.source",0,1,"",""
"FRLMPregnancyHistory.header.language","FRLMPregnancyHistory.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.language",0,1,"",""
"FRLMPregnancyHistory.directSubject[x]","FRLMPregnancyHistory.directSubject[x]","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPatient {[]} {[]}
https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMDevice {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMHealthProfessional {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMOrganisation {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMProcedure {[]} {[]}","Sujet de l'observation (si différent du patient)","Sujet de l'observation (si différent du patient)","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.directSubject[x]",0,1,"",""
"FRLMPregnancyHistory.observationDate[x]","FRLMPregnancyHistory.observationDate[x]","","","",1,1,"","","","dateTime {[]} {[]}
Period {[]} {[]}","Période de la grossesse","Période de la grossesse","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.observationDate[x]",1,1,"",""
"FRLMPregnancyHistory.type","FRLMPregnancyHistory.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'observation","Type d'observation","","","","","","","","","",,"required","jdv-historique-grossesses-cisis (1.2.250.1.213.1.1.5.852)","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-historique-grossesses-cisis|20260619134042","",,,,"FRLMPregnancyHistory.type",1,1,"",""
"FRLMPregnancyHistory.method","FRLMPregnancyHistory.method","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Methode utilisée","Methode utilisée","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.method",0,1,"",""
"FRLMPregnancyHistory.result","FRLMPregnancyHistory.result","","","",1,1,"","","","Base {[]} {[]}
","Resultat de l'observation sur l'historique de grossesse","Resultat de l'observation sur l'historique de grossesse","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.result",1,1,"",""
"FRLMPregnancyHistory.result.value[x]","FRLMPregnancyHistory.result.value[x]","","","",0,1,"","","","string {[]} {[]}
Quantity {[]} {[]}Range {[]} {[]}Ratio {[]} {[]}CodeableConcept {[]} {[]}","Valeur du resultat","Valeur du resultat","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.result.value[x]",0,1,"",""
"FRLMPregnancyHistory.result.uncertainty","FRLMPregnancyHistory.result.uncertainty","","","",0,1,"","","","Base {[]} {[]}
","Incertitude associée au resultat","Incertitude associée au resultat","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.result.uncertainty",0,1,"",""
"FRLMPregnancyHistory.result.uncertainty.value","FRLMPregnancyHistory.result.uncertainty.value","","","",1,1,"","","","decimal {[]} {[]}
","Niveau d'incertitude du resultat","Niveau d'incertitude du resultat","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.result.uncertainty.value",1,1,"",""
"FRLMPregnancyHistory.result.uncertainty.type","FRLMPregnancyHistory.result.uncertainty.type","","","",0,1,"","","","Coding {[]} {[]}
","Type d'incertitude","Type d'incertitude","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.result.uncertainty.type",0,1,"",""
"FRLMPregnancyHistory.result.dataAbsentReason","FRLMPregnancyHistory.result.dataAbsentReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Raison de l'absence de resultat","Raison de l'absence de resultat","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.result.dataAbsentReason",0,1,"",""
"FRLMPregnancyHistory.interpretation","FRLMPregnancyHistory.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Interpretation du resultat","Interpretation du resultat","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.interpretation",0,*,"",""
"FRLMPregnancyHistory.note","FRLMPregnancyHistory.note","","","",0,1,"","","","string {[]} {[]}
","Commentaire","Commentaire","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.note",0,1,"",""
"FRLMPregnancyHistory.component","FRLMPregnancyHistory.component","","","",0,*,"","","","Base {[]} {[]}
","Composant detaillé de l'observation","Composant detaillé de l'observation","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.component",0,*,"",""
"FRLMPregnancyHistory.derivedFrom[x]","FRLMPregnancyHistory.derivedFrom[x]","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMObservation {[]} {[]}
https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMLaboratoryObservation {[]} {[]}https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMImagingStudy {[]} {[]}","Observation ou examen source dont derive cette information","Observation ou examen source dont derive cette information","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.derivedFrom[x]",0,*,"",""
"FRLMPregnancyHistory.hasMember[x]","FRLMPregnancyHistory.hasMember[x]","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMLaboratoryObservation {[]} {[]}
https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMObservation {[]} {[]}","Observations associées","Observations associées","","","","","","","","","",,,,,"",,,,"FRLMPregnancyHistory.hasMember[x]",0,*,"",""
