"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"FRLMPrescriptionItem.header.source","FRLMPrescriptionItem.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.source",0,1,"",""
"FRLMPrescriptionItem.header.language","FRLMPrescriptionItem.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"FRLMEntry.header.language",0,1,"",""
"FRLMPrescriptionItem.statusReason[x]","FRLMPrescriptionItem.statusReason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Motif du statut de la ligne de prescription.
Par exemple, motif pour lequelle la ligne de prescription a été invalidée ou modifiée par rapport à la version précédente.","Motif du statut de la ligne de prescription.
Par exemple, motif pour lequelle la ligne de prescription a été invalidée ou modifiée par rapport à la version précédente.","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.statusReason[x]",0,1,"",""
"FRLMPrescriptionItem.medication","FRLMPrescriptionItem.medication","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMMedication {[]} {[]}
","Produit de santé","Produit de santé","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.medication",1,1,"",""
"FRLMPrescriptionItem.indication[x]","FRLMPrescriptionItem.indication[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Motif du traitement (problème ou acte).","Motif du traitement (problème ou acte).","","","","","","","","","",,"preferred","ICD-10, SNOMED CT, Orphacode","","",,,,"FRLMPrescriptionItem.indication[x]",0,*,"",""
"FRLMPrescriptionItem.intendedUseType","FRLMPrescriptionItem.intendedUseType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Objet de la prescription - prophylaxie, traitement, anesthésie, etc","Objet de la prescription - prophylaxie, traitement, anesthésie, etc","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.intendedUseType",0,1,"",""
"FRLMPrescriptionItem.periodOfUse","FRLMPrescriptionItem.periodOfUse","","","",0,1,"","","","Period {[]} {[]}
","Durée du traitement","Durée du traitement","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.periodOfUse",0,1,"",""
"FRLMPrescriptionItem.dosageInstructions","FRLMPrescriptionItem.dosageInstructions","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMDosageInstructions {[]} {[]}
","Posologie","Posologie","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.dosageInstructions",1,1,"",""
"FRLMPrescriptionItem.quantityPrescribed","FRLMPrescriptionItem.quantityPrescribed","","","",0,1,"","","","Quantity {[]} {[]}
","Quantite de produit","Quantite de produit","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.quantityPrescribed",0,1,"",""
"FRLMPrescriptionItem.validityPeriod","FRLMPrescriptionItem.validityPeriod","","","",0,1,"","","","Period {[]} {[]}
","Periode de validité de la ligne de prescription","Periode de validité de la ligne de prescription","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.validityPeriod",0,1,"",""
"FRLMPrescriptionItem.substitution","FRLMPrescriptionItem.substitution","","","",0,1,"","","","Base {[]} {[]}
","Autorisation de substitution","Autorisation de substitution","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.substitution",0,1,"",""
"FRLMPrescriptionItem.substitution.allowed[x]","FRLMPrescriptionItem.substitution.allowed[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
boolean {[]} {[]}","Type de substitution","Type de substitution","","","","","","","","","",,"required","jdv-hl7-v3-ActSubstanceAdminSubstitutionCode-cisis (2.16.840.1.113883.1.11.16621)","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-ActSubstanceAdminSubstitutionCode-cisis|20260619134042","",,,,"FRLMPrescriptionItem.substitution.allowed[x]",0,1,"",""
"FRLMPrescriptionItem.substitution.reason[x]","FRLMPrescriptionItem.substitution.reason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Motif de non substitution (Marge thérapeutique étroite, Enfant forme galénique, Contre-indication formelle).","Motif de non substitution (Marge thérapeutique étroite, Enfant forme galénique, Contre-indication formelle).","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.substitution.reason[x]",0,1,"",""
"FRLMPrescriptionItem.numberOfRepeats","FRLMPrescriptionItem.numberOfRepeats","","","",0,1,"","","","integer {[]} {[]}
","Nombre de renouvellement(s) possible(s). Non renseigné si pas de limite du nombre de dispensation. '0'=dispensation unique. Le nombre total de dispensation = nombre de renouvellement + 1.","Nombre de renouvellement(s) possible(s). Non renseigné si pas de limite du nombre de dispensation. '0'=dispensation unique. Le nombre total de dispensation = nombre de renouvellement + 1.","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.numberOfRepeats",0,1,"",""
"FRLMPrescriptionItem.minimumDispenseInterval","FRLMPrescriptionItem.minimumDispenseInterval","","","",0,1,"","","","Quantity {[]} {[]}
","Intervalle minimal de délivrance. Si une ordonnance autorise des délivrances répétées, l'intervalle entre ces délivrances doit être indiqué ici.","Intervalle minimal de délivrance. Si une ordonnance autorise des délivrances répétées, l'intervalle entre ces délivrances doit être indiqué ici.","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.minimumDispenseInterval",0,1,"",""
"FRLMPrescriptionItem.offLabel","FRLMPrescriptionItem.offLabel","","","",1,1,"","","","Base {[]} {[]}
","Hors AMM. Indique que le prescripteur a sciemment prescrit le médicament pour une indication, un groupe d'âge, une posologie ou une voie d'administration non approuvée par les organismes de réglementation et non mentionnée dans la notice du médicament.","Hors AMM. Indique que le prescripteur a sciemment prescrit le médicament pour une indication, un groupe d'âge, une posologie ou une voie d'administration non approuvée par les organismes de réglementation et non mentionnée dans la notice du médicament.","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.offLabel",1,1,"",""
"FRLMPrescriptionItem.offLabel.isOffLabelUse","FRLMPrescriptionItem.offLabel.isOffLabelUse","","","",1,1,"","","","boolean {[]} {[]}
","Indique si la prescription est hors AMM. Doit être égal à « true » lorsque la raison est fournie.","Indique si la prescription est hors AMM. Doit être égal à « true » lorsque la raison est fournie.","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.offLabel.isOffLabelUse",1,1,"",""
"FRLMPrescriptionItem.offLabel.reason[x]","FRLMPrescriptionItem.offLabel.reason[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Raison de la prescription hors AMM","Raison de la prescription hors AMM","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.offLabel.reason[x]",0,*,"",""
"FRLMPrescriptionItem.note","FRLMPrescriptionItem.note","","","",0,1,"","","","string {[]} {[]}
","Instructions au dispensateur","Instructions au dispensateur","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.note",0,1,"",""
"FRLMPrescriptionItem.enRapportAvecALD","FRLMPrescriptionItem.enRapportAvecALD","","","",1,1,"","","","boolean {[]} {[]}
","En rapport avec ALD","En rapport avec ALD","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.enRapportAvecALD",1,1,"",""
"FRLMPrescriptionItem.enRapportAvecAccidentTravail","FRLMPrescriptionItem.enRapportAvecAccidentTravail","","","",1,1,"","","","boolean {[]} {[]}
","En rapport avec accident travail","En rapport avec accident travail","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.enRapportAvecAccidentTravail",1,1,"",""
"FRLMPrescriptionItem.enRapportAvecPrevention","FRLMPrescriptionItem.enRapportAvecPrevention","","","",1,1,"","","","boolean {[]} {[]}
","En rapport avec la prevention","En rapport avec la prevention","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.enRapportAvecPrevention",1,1,"",""
"FRLMPrescriptionItem.nonRemboursable","FRLMPrescriptionItem.nonRemboursable","","","",1,1,"","","","boolean {[]} {[]}
","Non remboursable","Non remboursable","","","","","","","","","",,,,,"",,,,"FRLMPrescriptionItem.nonRemboursable",1,1,"",""
