"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-adverse-drug-reaction.header.participant[x].participantProfessional","fr-lm-adverse-drug-reaction.header.participant[x].participantProfessional","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-health-professional {[]} {[]}
","Le participant est un professionnel de santé","Le participant est un professionnel de santé","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantProfessional",0,*,"",""
"fr-lm-adverse-drug-reaction.header.participant[x].participantOrganisation","fr-lm-adverse-drug-reaction.header.participant[x].participantOrganisation","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-organisation {[]} {[]}
","Le participant est une organisation","Le participant est une organisation","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantOrganisation",0,*,"",""
"fr-lm-adverse-drug-reaction.header.participant[x].participantDevice","fr-lm-adverse-drug-reaction.header.participant[x].participantDevice","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-device {[]} {[]}
","Le participant est un système","Le participant est un système","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.participant[x].participantDevice",0,*,"",""
"fr-lm-adverse-drug-reaction.header.informant","fr-lm-adverse-drug-reaction.header.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-informant {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.informant",0,*,"",""
"fr-lm-adverse-drug-reaction.header.date","fr-lm-adverse-drug-reaction.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.date",0,1,"",""
"fr-lm-adverse-drug-reaction.header.status","fr-lm-adverse-drug-reaction.header.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Statut","Statut","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.status",0,1,"",""
"fr-lm-adverse-drug-reaction.header.source","fr-lm-adverse-drug-reaction.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.source",0,1,"",""
"fr-lm-adverse-drug-reaction.header.language","fr-lm-adverse-drug-reaction.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.language",0,1,"",""
"fr-lm-adverse-drug-reaction.adverseDrugReactionType","fr-lm-adverse-drug-reaction.adverseDrugReactionType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type d'effet indésirable","Type d'effet indésirable","","","","","","","","","",,"","Type d'effet indésirable provenant du jdv-type-effet-indesirable-cisis","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-origine-effet-indesirable-cisis|20260619134042","",,,,"fr-lm-adverse-drug-reaction.adverseDrugReactionType",1,1,"",""
"fr-lm-adverse-drug-reaction.value","fr-lm-adverse-drug-reaction.value","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Valeur de l'observation","Valeur de l'observation","","","","","","","","","",,,,,"",,,,"fr-lm-adverse-drug-reaction.value",1,1,"",""
"fr-lm-adverse-drug-reaction.medicationAdministration","fr-lm-adverse-drug-reaction.medicationAdministration","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-medication-administration {[]} {[]}
","Médicament, substance incriminée, posologie","Médicament, substance incriminée, posologie","","","","","","","","","",,,,,"",,,,"fr-lm-adverse-drug-reaction.medicationAdministration",1,1,"",""
"fr-lm-adverse-drug-reaction.reaction","fr-lm-adverse-drug-reaction.reaction","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/fr-lm-condition {[]} {[]}
","Réaction observée","Réaction observée","","","","","","","","","",,,,,"",,,,"fr-lm-adverse-drug-reaction.reaction",0,*,"",""
"fr-lm-adverse-drug-reaction.causalityAssessment","fr-lm-adverse-drug-reaction.causalityAssessment","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Imputabilité","Imputabilité","","","","","","","","","",,"","Niveau d'imputabilité provenant du jdv-imputabilite-cisis","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-imputabilite-cisis|20260619134042","",,,,"fr-lm-adverse-drug-reaction.causalityAssessment",0,1,"",""
"fr-lm-adverse-drug-reaction.severity","fr-lm-adverse-drug-reaction.severity","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Gravité","Gravité","","","","","","","","","",,"","Gravité provenant du jdv-gravite-cisis","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-gravite-cisis|20260619134042","",,,,"fr-lm-adverse-drug-reaction.severity",1,1,"",""
"fr-lm-adverse-drug-reaction.outcome","fr-lm-adverse-drug-reaction.outcome","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Évolution de l'effet indésirable","Évolution de l'effet indésirable","","","","","","","","","",,"","Évolution de l'effet indésirable provenant du jdv-evolution-cisis","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-evolution-cisis|20260619134042","",,,,"fr-lm-adverse-drug-reaction.outcome",0,1,"",""
